,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1029,2014-07-18,1070.32,1075.97,1081.61,1068.07,375115,360507376.0,1.26,0.11,1.13,0.56
1030,2014-07-21,1075.97,1070.32,1075.97,1068.07,272995,260823464.0,0.73,-0.53,-5.65,0.41
1031,2014-07-22,1068.07,1090.64,1098.54,1066.94,613699,594111760.0,2.95,1.9,20.32,0.92
1032,2014-07-23,1087.25,1094.03,1101.93,1085.0,555704,541821216.0,1.55,0.31,3.39,0.83
1033,2014-07-24,1095.16,1139.17,1154.97,1094.03,1805824,1820306624.0,5.57,4.13,45.14,2.7
1034,2014-07-25,1143.69,1145.95,1150.46,1130.14,853914,868778304.0,1.78,0.6,6.78,1.28
1035,2014-07-28,1150.46,1209.15,1222.69,1148.2,1867879,1997922400.0,6.5,5.52,63.2,2.79
1036,2014-07-29,1213.67,1213.67,1245.27,1203.51,1201827,1306061728.0,3.45,0.37,4.52,1.8
1037,2014-07-30,1213.67,1205.76,1245.27,1203.51,810026,880625360.0,3.44,-0.65,-7.91,1.21
1038,2014-07-31,1205.76,1219.31,1222.69,1194.48,637784,685541104.0,2.34,1.12,13.55,0.95
1039,2014-08-01,1215.92,1200.12,1243.01,1200.12,854510,930971504.0,3.52,-1.57,-19.19,1.28
1040,2014-08-04,1200.12,1226.08,1226.08,1188.83,830624,896723504.0,3.1,2.16,25.96,1.24
1041,2014-08-05,1228.34,1213.67,1244.14,1201.25,752175,817861952.0,3.5,-1.01,-12.41,1.12
1042,2014-08-06,1205.76,1194.48,1205.76,1178.68,834648,884436928.0,2.23,-1.58,-19.19,1.25
1043,2014-08-07,1194.48,1177.55,1197.86,1175.29,596435,629404560.0,1.89,-1.42,-16.93,0.89
1044,2014-08-08,1180.93,1182.06,1191.09,1173.03,555652,586028464.0,1.53,0.38,4.51,0.83
1045,2014-08-11,1184.32,1201.25,1205.76,1184.32,621332,663290432.0,1.81,1.62,19.19,0.93
1046,2014-08-12,1194.48,1188.83,1195.61,1179.81,480852,508251840.0,1.32,-1.03,-12.42,0.72
1047,2014-08-13,1186.58,1194.48,1201.25,1176.42,533365,564717120.0,2.09,0.48,5.65,0.8
1048,2014-08-14,1197.86,1182.06,1205.76,1178.68,523693,556638928.0,2.27,-1.04,-12.42,0.78
1049,2014-08-15,1182.06,1186.58,1192.22,1171.9,675090,711373264.0,1.72,0.38,4.52,1.01
1050,2014-08-18,1187.71,1194.48,1198.99,1183.19,589023,625059408.0,1.33,0.67,7.9,0.88
1051,2014-08-19,1194.48,1186.58,1196.74,1178.68,580822,613961760.0,1.51,-0.66,-7.9,0.87
1052,2014-08-20,1185.45,1174.16,1185.45,1170.78,573286,600953664.0,1.24,-1.05,-12.42,0.86
1053,2014-08-21,1171.9,1159.49,1174.16,1149.33,632231,653438880.0,2.11,-1.25,-14.67,0.94
1054,2014-08-22,1153.85,1160.62,1167.39,1150.46,481562,497919616.0,1.46,0.1,1.13,0.72
1055,2014-08-25,1160.62,1144.82,1160.62,1141.43,509434,521445424.0,1.65,-1.36,-15.8,0.76
1056,2014-08-26,1142.56,1142.56,1151.59,1136.92,461165,469882624.0,1.28,-0.2,-2.26,0.69
1057,2014-08-27,1142.56,1148.2,1165.13,1140.3,573147,588959904.0,2.17,0.49,5.64,0.86
1058,2014-08-28,1148.2,1138.04,1149.33,1136.92,438970,447046656.0,1.08,-0.88,-10.16,0.66
1059,2014-08-29,1138.04,1149.33,1149.33,1136.92,343726,350689088.0,1.09,0.99,11.29,0.51
1060,2014-09-01,1148.2,1154.97,1158.36,1140.3,487782,501154064.0,1.57,0.49,5.64,0.5
1061,2014-09-02,1160.62,1171.9,1176.42,1148.2,788005,816712368.0,2.44,1.47,16.93,0.8
1062,2014-09-03,1174.16,1177.55,1187.71,1169.65,766929,807419392.0,1.54,0.48,5.65,0.78
1063,2014-09-04,1177.55,1183.19,1183.19,1164.0,628159,657751216.0,1.63,0.48,5.64,0.64
1064,2014-09-05,1183.19,1185.45,1193.35,1177.55,597878,631001552.0,1.34,0.19,2.26,0.61
1065,2014-09-09,1183.19,1173.03,1186.58,1168.52,566698,593195200.0,1.52,-1.05,-12.42,0.58
1066,2014-09-10,1166.26,1158.36,1167.39,1156.1,531593,549288848.0,0.96,-1.25,-14.67,0.54
1067,2014-09-11,1158.36,1162.88,1183.19,1154.97,713461,743736352.0,2.44,0.39,4.52,0.73
1068,2014-09-12,1162.88,1162.88,1164.0,1151.59,408654,421465552.0,1.07,0.0,0.0,0.42
1069,2014-09-15,1158.36,1156.1,1158.36,1149.33,515418,530216256.0,0.78,-0.58,-6.78,0.52
1070,2014-09-16,1157.23,1149.33,1173.03,1148.2,828340,855746032.0,2.15,-0.59,-6.77,0.84
1071,2014-09-17,1154.97,1150.46,1160.62,1143.69,556748,570332048.0,1.47,0.1,1.13,0.57
1072,2014-09-18,1144.82,1158.36,1173.03,1141.43,768309,793783232.0,2.75,0.69,7.9,0.78
1073,2014-09-19,1154.97,1164.0,1166.26,1150.46,570754,590539504.0,1.36,0.49,5.64,0.58
1074,2014-09-22,1158.36,1127.89,1159.49,1123.37,790192,802793600.0,3.1,-3.1,-36.11,0.8
1075,2014-09-23,1127.89,1132.4,1136.92,1126.76,462158,466701920.0,0.9,0.4,4.51,0.47
1076,2014-09-24,1129.02,1152.72,1154.97,1125.63,760553,774981744.0,2.59,1.79,20.32,0.77
1077,2014-09-25,1157.23,1141.43,1158.36,1138.04,677167,693101936.0,1.76,-0.98,-11.29,0.69
1078,2014-09-26,1139.17,1134.66,1140.3,1127.89,453633,458477952.0,1.09,-0.59,-6.77,0.46
1079,2014-09-29,1136.92,1134.66,1142.56,1131.27,605359,613587488.0,1.0,0.0,0.0,0.62
1080,2014-09-30,1136.92,1136.92,1139.17,1132.4,483982,490091136.0,0.6,0.2,2.26,0.49
1081,2014-10-08,1140.3,1150.46,1150.46,1136.92,674687,688179616.0,1.19,1.19,13.54,0.69
1082,2014-10-09,1150.46,1143.69,1153.85,1139.17,662394,676601232.0,1.28,-0.59,-6.77,0.67
1083,2014-10-10,1139.17,1139.17,1143.69,1135.79,659349,669474240.0,0.69,-0.4,-4.52,0.67
1084,2014-10-13,1134.66,1132.4,1136.92,1125.63,519875,524142432.0,0.99,-0.59,-6.77,0.53
1085,2014-10-14,1131.27,1134.66,1143.69,1129.02,575883,582555040.0,1.3,0.2,2.26,0.59
1086,2014-10-15,1133.53,1139.17,1141.43,1123.37,597660,604421664.0,1.59,0.4,4.51,0.61
1087,2014-10-16,1132.4,1143.69,1160.62,1130.14,1323735,1355834912.0,2.68,0.4,4.52,1.35
1088,2014-10-17,1143.69,1134.66,1145.95,1127.89,700511,709337184.0,1.58,-0.79,-9.03,0.71
1089,2014-10-20,1138.04,1140.3,1142.56,1131.27,611170,619515024.0,1.0,0.5,5.64,0.62
1090,2014-10-21,1136.92,1131.27,1139.17,1129.02,486323,491186144.0,0.89,-0.79,-9.03,0.49
1091,2014-10-22,1130.14,1132.4,1142.56,1127.89,559460,566148288.0,1.3,0.1,1.13,0.57
1092,2014-10-23,1134.66,1148.2,1159.49,1134.66,1585480,1625133856.0,2.19,1.4,15.8,1.61
1093,2014-10-24,1158.36,1141.43,1160.62,1138.04,820989,842529664.0,1.97,-0.59,-6.77,0.83
1094,2014-10-27,1132.4,1123.37,1135.79,1118.86,729569,732278928.0,1.48,-1.58,-18.06,0.74
1095,2014-10-28,1126.76,1140.3,1142.56,1126.76,530651,536920624.0,1.41,1.51,16.93,0.54
1096,2014-10-29,1142.56,1154.97,1164.0,1136.92,1065276,1093979408.0,2.37,1.29,14.67,1.08
1097,2014-10-30,1156.1,1169.65,1183.19,1144.82,1520633,1578266416.0,3.32,1.27,14.68,1.55
1098,2014-10-31,1177.55,1237.37,1273.48,1173.03,3593084,3900875152.0,8.59,5.79,67.72,3.65
1099,2014-11-03,1252.04,1246.4,1263.33,1231.72,1916835,2129642928.0,2.55,0.73,9.03,1.95
1100,2014-11-04,1250.91,1217.05,1254.3,1209.15,1318992,1443563424.0,3.62,-2.35,-29.35,1.34
1101,2014-11-05,1217.05,1213.67,1228.34,1195.61,1285877,1386577312.0,2.69,-0.28,-3.38,1.31
1102,2014-11-06,1213.67,1215.92,1222.69,1204.64,645124,697762480.0,1.49,0.19,2.25,0.66
1103,2014-11-07,1212.54,1223.82,1276.87,1208.02,2234369,2470577744.0,5.66,0.65,7.9,2.27
1104,2014-11-10,1239.62,1249.78,1262.2,1218.18,1621348,1792128608.0,3.6,2.12,25.96,1.65
1105,2014-11-11,1246.4,1264.45,1306.22,1241.88,2981391,3390990144.0,5.15,1.17,14.67,3.03
1106,2014-11-12,1255.43,1256.55,1257.68,1232.85,1389463,1538194096.0,1.96,-0.62,-7.9,1.41
1107,2014-11-13,1254.3,1239.62,1274.61,1237.37,1340384,1498070416.0,2.96,-1.35,-16.93,1.36
1108,2014-11-14,1233.98,1226.08,1235.11,1211.41,901527,980490608.0,1.91,-1.09,-13.54,0.92
1109,2014-11-17,1228.34,1206.89,1232.85,1201.25,889594,961843456.0,2.58,-1.57,-19.19,0.9
1110,2014-11-18,1204.64,1189.96,1212.54,1184.32,930296,989520784.0,2.34,-1.4,-16.93,0.95
1111,2014-11-19,1188.83,1192.22,1195.61,1182.06,591657,627088000.0,1.14,0.19,2.26,0.6
1112,2014-11-20,1186.58,1192.22,1198.99,1177.55,683545,724359504.0,1.8,0.0,0.0,0.69
1113,2014-11-21,1191.09,1211.41,1218.18,1177.55,1146732,1223438992.0,3.41,1.61,19.19,1.17
1114,2014-11-24,1189.96,1209.15,1228.34,1179.81,2227369,2397290896.0,4.01,-0.19,-2.26,2.26
1115,2014-11-25,1205.76,1231.72,1236.24,1198.99,1567803,1704413984.0,3.08,1.87,22.57,1.59
1116,2014-11-26,1232.85,1257.68,1275.74,1224.95,2184919,2437181264.0,4.12,2.11,25.96,2.22
1117,2014-11-27,1273.48,1268.97,1291.54,1247.52,2103857,2386849904.0,3.5,0.9,11.29,2.14
1118,2014-11-28,1264.45,1396.51,1396.51,1254.3,4844839,5793392128.0,11.21,10.05,127.54,4.93
1119,2014-12-01,1414.57,1368.29,1464.23,1363.78,4465214,5600612352.0,7.19,-2.02,-28.22,4.54
1120,2014-12-02,1362.65,1473.26,1504.86,1355.88,3490411,4436545280.0,10.89,7.67,104.97,3.55
1121,2014-12-03,1473.26,1471.0,1560.16,1426.98,3997530,5328329984.0,9.04,-0.15,-2.26,4.06
1122,2014-12-04,1475.51,1568.07,1569.19,1448.43,3450181,4674285056.0,8.21,6.6,97.07,3.51
1123,2014-12-05,1578.22,1632.4,1711.41,1518.4,4413697,6338168064.0,12.31,4.1,64.33,4.49
1124,2014-12-08,1596.28,1711.41,1741.88,1572.58,3928343,5883664384.0,10.37,4.84,79.01,3.99
1125,2014-12-09,1680.93,1539.85,1745.27,1539.85,4045420,6002900224.0,12.0,-10.02,-171.56,4.11
1126,2014-12-10,1527.43,1594.02,1613.21,1461.97,3527844,4800983040.0,9.82,3.52,54.17,3.59
1127,2014-12-11,1551.14,1563.55,1638.04,1537.59,2237996,3153661808.0,6.3,-1.91,-30.47,2.28
1128,2014-12-12,1561.29,1565.81,1595.15,1536.46,1643909,2291244464.0,3.75,0.14,2.26,1.67
1129,2014-12-15,1544.36,1525.18,1544.36,1490.19,1800937,2428185632.0,3.46,-2.59,-40.63,1.83
1130,2014-12-16,1516.15,1616.6,1616.6,1509.37,2469073,3433988624.0,7.03,5.99,91.42,2.51
1131,2014-12-17,1617.73,1726.08,1761.07,1595.15,4400166,6579202304.0,10.26,6.77,109.48,4.47
1132,2014-12-18,1731.72,1673.03,1747.52,1640.3,2470251,3714889568.0,6.21,-3.07,-53.05,2.51
1133,2014-12-19,1665.13,1685.45,1706.89,1622.24,1935406,2880581200.0,5.06,0.74,12.42,1.97
1134,2014-12-22,1674.16,1723.82,1816.37,1664.0,3467391,5383744768.0,9.04,2.28,38.37,3.52
1135,2014-12-23,1684.32,1657.23,1717.05,1629.01,1797851,2688160560.0,5.11,-3.86,-66.59,1.83
1136,2014-12-24,1656.1,1580.48,1668.52,1536.46,2010271,2854207872.0,7.97,-4.63,-76.75,2.04
1137,2014-12-25,1612.08,1650.46,1657.23,1577.09,1997276,2887581456.0,5.07,4.43,69.98,2.03
1138,2014-12-26,1641.43,1696.73,1705.76,1631.27,2437073,3625690256.0,4.51,2.8,46.27,2.48
1139,2014-12-29,1754.29,1676.42,1803.96,1657.23,2586148,3983923216.0,8.65,-1.2,-20.31,2.63
1140,2014-12-30,1677.55,1741.88,1752.04,1670.77,2366078,3637484224.0,4.85,3.9,65.46,2.41
1141,2014-12-31,1754.29,1780.25,1784.77,1719.31,2400066,3760218240.0,3.76,2.2,38.37,2.44
1142,2015-01-05,1797.18,1800.57,1829.92,1753.17,2860436,4565387776.0,4.31,1.14,20.32,2.91
1143,2015-01-06,1781.38,1773.48,1842.33,1747.52,2166421,3453446160.0,5.27,-1.5,-27.09,2.2
1144,2015-01-07,1748.65,1739.62,1779.13,1719.31,1700121,2634796416.0,3.37,-1.91,-33.86,1.73
1145,2015-01-08,1741.88,1680.93,1749.78,1674.16,1407714,2128003424.0,4.35,-3.37,-58.69,1.43
1146,2015-01-09,1674.16,1694.48,1783.64,1652.72,2508500,3835378096.0,7.79,0.81,13.55,2.55
1147,2015-01-12,1670.77,1659.49,1691.09,1629.01,1553291,2293104608.0,3.66,-2.06,-34.99,1.58
1148,2015-01-13,1645.94,1649.33,1674.16,1641.43,816875,1204987152.0,1.97,-0.61,-10.16,0.83
1149,2015-01-14,1660.62,1664.0,1708.02,1651.59,1263030,1889296672.0,3.42,0.89,14.67,1.28
1150,2015-01-15,1668.52,1724.95,1724.95,1652.72,1242170,1868795904.0,4.34,3.66,60.95,1.26
1151,2015-01-16,1730.59,1727.21,1755.42,1705.76,1555846,2403346192.0,2.88,0.13,2.26,1.58
1152,2015-01-19,1573.71,1553.39,1636.91,1553.39,2137124,3016203088.0,4.84,-10.06,-173.82,2.17
1153,2015-01-20,1553.39,1553.39,1579.35,1522.92,1491018,2064280560.0,3.63,0.0,0.0,1.52
1154,2015-01-21,1559.04,1619.98,1640.3,1544.36,1940530,2758192752.0,6.18,4.29,66.59,1.97
1155,2015-01-22,1610.95,1606.44,1631.27,1590.64,1255016,1801436256.0,2.51,-0.84,-13.54,1.28
1156,2015-01-23,1613.21,1617.73,1643.69,1606.44,1459182,2108746800.0,2.32,0.7,11.29,1.48
1157,2015-01-26,1613.21,1610.95,1622.24,1590.64,1057606,1508446592.0,1.95,-0.42,-6.78,1.08
1158,2015-01-27,1612.08,1571.45,1614.34,1553.39,1339495,1881058960.0,3.78,-2.45,-39.5,1.36
1159,2015-01-28,1557.91,1579.35,1606.44,1550.01,1240878,1742175728.0,3.59,0.5,7.9,1.26
1160,2015-01-29,1552.26,1561.29,1573.71,1544.36,1016753,1408825360.0,1.86,-1.14,-18.06,1.03
1161,2015-01-30,1564.68,1564.68,1586.12,1545.49,930117,1298735712.0,2.6,0.22,3.39,0.95
1162,2015-02-02,1527.43,1530.82,1550.01,1521.79,860932,1176949552.0,1.8,-2.16,-33.86,0.88
1163,2015-02-03,1547.75,1566.94,1571.45,1529.69,883349,1217876592.0,2.73,2.36,36.12,0.9
1164,2015-02-04,1572.58,1539.85,1577.09,1538.72,807623,1122666752.0,2.45,-1.73,-27.09,0.82
1165,2015-02-05,1606.44,1548.88,1621.11,1545.49,1913729,2710523888.0,4.91,0.59,9.03,1.95
1166,2015-02-06,1537.59,1517.28,1566.94,1504.86,1030409,1411298592.0,4.01,-2.04,-31.6,1.05
1167,2015-02-09,1516.15,1518.4,1536.46,1484.54,946586,1273141152.0,3.42,0.07,1.12,0.96
1168,2015-02-10,1515.02,1546.62,1552.26,1507.12,724875,991823744.0,2.97,1.86,28.22,0.74
1169,2015-02-11,1547.75,1542.11,1555.65,1536.46,554350,763414576.0,1.24,-0.29,-4.51,0.56
1170,2015-02-12,1544.36,1556.78,1561.29,1529.69,608716,838611232.0,2.05,0.95,14.67,0.62
1171,2015-02-13,1564.68,1566.94,1592.9,1554.52,887743,1244514800.0,2.47,0.65,10.16,0.9
1172,2015-02-16,1566.94,1563.55,1573.71,1542.11,721202,999898464.0,2.02,-0.22,-3.39,0.73
1173,2015-02-17,1568.07,1571.45,1585.0,1564.68,680492,954430240.0,1.3,0.51,7.9,0.69
1174,2015-02-25,1577.09,1550.01,1578.22,1545.49,577392,799193632.0,2.08,-1.36,-21.44,0.59
1175,2015-02-26,1550.01,1580.48,1581.61,1527.43,1025544,1424064864.0,3.5,1.97,30.47,1.04
1176,2015-02-27,1579.35,1571.45,1590.64,1568.07,793570,1115146048.0,1.43,-0.57,-9.03,0.81
1177,2015-03-02,1575.97,1575.97,1582.74,1557.91,1018797,1423603264.0,1.58,0.29,4.52,1.04
1178,2015-03-03,1570.32,1527.43,1570.32,1526.3,1059476,1457305040.0,2.79,-3.08,-48.54,1.08
1179,2015-03-04,1529.69,1524.05,1540.98,1516.15,814973,1108145424.0,1.63,-0.22,-3.38,0.83
1180,2015-03-05,1516.15,1502.6,1519.53,1492.44,828605,1109151968.0,1.78,-1.41,-21.45,0.84
1181,2015-03-06,1501.47,1509.37,1517.28,1499.22,557048,748959120.0,1.2,0.45,6.77,0.57
1182,2015-03-09,1512.76,1589.51,1610.95,1495.83,2205324,3067985536.0,7.63,5.31,80.14,2.24
1183,2015-03-10,1572.58,1546.62,1586.12,1546.62,1385706,1927581936.0,2.49,-2.7,-42.89,1.41
1184,2015-03-11,1548.88,1556.78,1581.61,1548.88,903354,1258356128.0,2.12,0.66,10.16,0.92
1185,2015-03-12,1595.15,1640.3,1680.93,1581.61,3305137,4805590272.0,6.38,5.36,83.52,3.36
1186,2015-03-13,1674.16,1684.32,1754.29,1662.87,3163988,4799935232.0,5.57,2.68,44.02,3.22
1187,2015-03-16,1696.73,1731.72,1741.88,1676.42,2218472,3387198608.0,3.89,2.81,47.4,2.26
1188,2015-03-17,1743.01,1730.59,1775.74,1713.66,1959842,3020408704.0,3.58,-0.07,-1.13,1.99
1189,2015-03-18,1726.08,1743.01,1750.91,1718.18,1831001,2823982784.0,1.89,0.72,12.42,1.86
1190,2015-03-19,1739.62,1706.89,1739.62,1698.99,1580300,2413982128.0,2.33,-2.07,-36.12,1.61
1191,2015-03-20,1706.89,1721.56,1747.52,1692.22,1976394,3027315328.0,3.24,0.86,14.67,2.01
1192,2015-03-23,1722.69,1733.98,1748.65,1722.69,1782056,2750596672.0,1.51,0.72,12.42,1.81
1193,2015-03-24,1733.98,1724.95,1752.04,1710.28,1559193,2396553392.0,2.41,-0.52,-9.03,1.59
1194,2015-03-25,1717.05,1675.29,1721.56,1673.03,1591468,2396614000.0,2.81,-2.88,-49.66,1.62
1195,2015-03-26,1669.64,1697.86,1732.85,1652.72,1487892,2246003760.0,4.78,1.35,22.57,1.51
1196,2015-03-27,1696.73,1694.48,1718.18,1669.64,1047639,1577607056.0,2.86,-0.2,-3.38,1.07
1197,2015-03-30,1711.41,1759.94,1791.54,1696.73,2582614,4014724432.0,5.6,3.86,65.46,2.63
1198,2015-03-31,1802.83,1770.1,1866.03,1756.55,2733183,4393135104.0,6.22,0.58,10.16,2.78
1199,2015-04-01,1778.0,1793.8,1814.11,1747.52,1643316,2608976848.0,3.76,1.34,23.7,1.67
1200,2015-04-02,1808.47,1775.74,1814.11,1755.42,1405837,2222670592.0,3.27,-1.01,-18.06,1.43
1201,2015-04-03,1764.45,1781.38,1791.54,1754.29,1434941,2262844480.0,2.1,0.32,5.64,1.46
1202,2015-04-07,1815.24,1889.73,1906.66,1815.24,2960472,4898119424.0,5.13,6.08,108.35,3.01
1203,2015-04-08,1903.28,2015.02,2033.07,1871.68,3371646,5784459008.0,8.54,6.63,125.29,3.43
1204,2015-04-09,2018.4,2024.05,2142.55,1993.57,3173063,5794631936.0,7.39,0.45,9.03,3.23
1205,2015-04-10,2024.05,2227.2,2227.2,2007.12,3340210,6339648768.0,10.87,10.04,203.15,3.4
1206,2015-04-13,2314.56,2252.26,2336.23,2199.44,4807153,8021097216.0,6.14,1.13,25.06,4.07
1207,2015-04-14,2246.84,2219.76,2246.84,2192.67,2472375,4020209600.0,2.41,-1.44,-32.5,2.09
1208,2015-04-15,2219.76,2267.16,2352.49,2192.67,3417642,5746875136.0,7.2,2.14,47.4,2.9
1209,2015-04-16,2225.17,2314.56,2328.11,2212.98,2467407,4102824560.0,5.08,2.09,47.4,2.09
1210,2015-04-17,2382.28,2305.08,2382.28,2287.48,2609523,4447333120.0,4.1,-0.41,-9.48,2.21
1211,2015-04-20,2328.11,2219.76,2341.65,2200.79,3447257,5776438016.0,6.11,-3.7,-85.32,2.92
1212,2015-04-21,2222.46,2254.97,2273.93,2176.41,2415937,3943357056.0,4.39,1.59,35.21,2.05
1213,2015-04-22,2257.68,2307.79,2311.85,2246.84,2773142,4640335872.0,2.88,2.34,52.82,2.35
1214,2015-04-23,2311.85,2268.51,2319.98,2254.97,2319688,3893522080.0,2.82,-1.7,-39.28,1.97
1215,2015-04-24,2219.76,2198.09,2248.2,2180.48,2442837,3959606496.0,2.99,-3.1,-70.42,2.07
1216,2015-04-27,2207.57,2236.01,2260.39,2206.21,2460564,4027939232.0,2.46,1.73,37.92,2.08
1217,2015-04-28,2240.07,2273.93,2366.03,2208.92,4763544,8014319360.0,7.03,1.7,37.92,4.04
1218,2015-04-29,2268.51,2267.16,2280.7,2206.21,2151188,3550493344.0,3.28,-0.3,-6.77,1.82
1219,2015-04-30,2291.54,2273.93,2349.78,2271.22,2890635,4899379968.0,3.47,0.3,6.77,2.45
1220,2015-05-04,2273.93,2249.55,2273.93,2217.05,1427575,2351547456.0,2.5,-1.07,-24.38,1.21
1221,2015-05-05,2234.65,2160.16,2249.55,2111.4,2299342,3685372400.0,6.14,-3.97,-89.39,1.95
1222,2015-05-06,2154.74,2141.2,2219.76,2110.05,1949911,3107565648.0,5.08,-0.88,-18.96,1.65
1223,2015-05-07,2141.2,2134.43,2162.87,2111.4,1258708,1968941840.0,2.4,-0.32,-6.77,1.07
1224,2015-05-08,2139.85,2158.81,2176.41,2111.4,1374468,2163108912.0,3.05,1.14,24.38,1.16
1225,2015-05-11,2152.04,2183.19,2195.38,2110.05,2123077,3349066832.0,3.95,1.13,24.38,1.8
1226,2015-05-12,2176.41,2173.71,2203.5,2131.72,1989656,3166864480.0,3.29,-0.43,-9.48,1.69
1227,2015-05-13,2203.5,2162.87,2212.98,2143.91,1756562,2807445568.0,3.18,-0.5,-10.84,1.49
1228,2015-05-14,2179.12,2164.23,2185.9,2137.14,1438028,2283604816.0,2.25,0.06,1.36,1.22
1229,2015-05-15,2152.04,2104.63,2162.87,2080.25,1752717,2718885232.0,3.82,-2.75,-59.6,1.48
1230,2015-05-18,2070.77,2068.06,2091.09,2039.62,1537084,2327558368.0,2.45,-1.74,-36.57,1.3
1231,2015-05-19,2066.71,2123.59,2143.91,2050.46,1917813,2959557088.0,4.52,2.69,55.53,1.62
1232,2015-05-20,2180.48,2143.91,2199.44,2124.95,2589667,4115472704.0,3.51,0.96,20.32,2.19
1233,2015-05-21,2152.04,2150.68,2164.23,2127.66,1405847,2214024928.0,1.71,0.32,6.77,1.19
1234,2015-05-22,2166.93,2215.69,2219.76,2154.74,2621908,4233675712.0,3.02,3.02,65.01,2.22
1235,2015-05-25,2226.53,2260.39,2275.29,2226.53,2730369,4518316544.0,2.2,2.02,44.7,2.31
1236,2015-05-26,2264.45,2263.1,2273.93,2217.05,2792209,4607493632.0,2.52,0.12,2.71,2.37
1237,2015-05-27,2263.1,2244.13,2302.37,2233.3,2341218,3888992240.0,3.05,-0.84,-18.97,1.98
1238,2015-05-28,2246.84,2111.4,2248.2,2101.92,2733061,4404154624.0,6.52,-5.91,-132.73,2.32
1239,2015-05-29,2112.76,2087.02,2134.43,2058.58,2014933,3103543664.0,3.59,-1.15,-24.38,1.71
1240,2015-06-01,2088.38,2165.58,2176.41,2069.42,2158362,3365459280.0,5.13,3.76,78.56,1.83
1241,2015-06-02,2164.23,2147.97,2165.58,2114.11,1904822,2991564976.0,2.38,-0.81,-17.61,1.61
1242,2015-06-03,2147.97,2156.1,2172.35,2111.4,1975232,3103860656.0,2.84,0.38,8.13,1.67
1243,2015-06-04,2158.81,2229.24,2257.68,2133.07,3682533,5971846144.0,5.78,3.39,73.14,3.12
1244,2015-06-05,2273.93,2219.76,2287.48,2183.19,2855456,4681142528.0,4.68,-0.43,-9.48,2.42
1245,2015-06-08,2222.46,2353.84,2375.51,2204.86,5086050,8596942080.0,7.69,6.04,134.08,4.31
1246,2015-06-09,2363.32,2311.85,2375.51,2271.22,3286968,5601775872.0,4.43,-1.78,-41.99,2.78
1247,2015-06-10,2287.48,2271.22,2305.08,2250.91,2198387,3679460608.0,2.34,-1.76,-40.63,1.86
1248,2015-06-11,2271.22,2244.13,2283.41,2226.53,1706960,2811189680.0,2.5,-1.19,-27.09,1.45
1249,2015-06-12,2244.13,2248.2,2264.45,2221.11,1903389,3131996560.0,1.93,0.18,4.07,1.61
1250,2015-06-15,2250.91,2168.29,2260.39,2165.58,2192177,3547149536.0,4.22,-3.55,-79.91,1.86
1251,2015-06-16,2152.04,2130.37,2187.25,2111.4,1812180,2858213728.0,3.5,-1.75,-37.92,1.54
1252,2015-06-17,2156.1,2142.55,2164.23,2104.63,1715942,2689990224.0,2.8,0.57,12.18,1.45
1253,2015-06-18,2135.78,2095.15,2135.78,2045.04,1602555,2468466176.0,4.24,-2.21,-47.4,1.36
1254,2015-06-19,2077.54,1993.57,2096.51,1975.96,1565520,2345768672.0,5.75,-4.85,-101.58,1.33
1255,2015-06-23,1994.93,2036.91,2039.62,1923.14,1805488,2643179920.0,5.84,2.17,43.34,1.53
1256,2015-06-24,2043.68,2059.94,2061.29,2003.05,1531996,2290363600.0,2.86,1.13,23.03,1.3
1257,2015-06-25,2122.24,2026.08,2129.01,2011.18,2079165,3179774400.0,5.72,-1.64,-33.86,1.76
1258,2015-06-26,1994.93,1877.09,2036.91,1824.27,2555322,3623880480.0,10.5,-7.35,-148.99,2.16
1259,2015-06-29,1919.08,1848.65,1928.56,1738.94,2612943,3570319312.0,10.1,-1.52,-28.44,2.21
1260,2015-06-30,1845.94,1981.38,1981.38,1824.27,2548103,3572978448.0,8.5,7.18,132.73,2.16
1261,2015-07-01,1955.65,1897.41,1988.15,1873.03,1835406,2629096352.0,5.81,-4.24,-83.97,1.55
1262,2015-07-02,1894.7,1874.38,1950.23,1824.27,1982826,2762337232.0,6.64,-1.21,-23.03,1.68
1263,2015-07-03,1905.54,1782.29,1906.89,1744.36,2597458,3473335632.0,8.67,-4.91,-92.09,2.2
1264,2015-07-06,1948.88,1891.99,1950.23,1812.08,3381527,4660186368.0,7.75,6.16,109.7,2.86
1265,2015-07-07,1862.19,1996.28,1996.28,1801.25,4808312,6808003840.0,10.31,5.51,104.29,4.07
1266,2015-07-08,1882.51,1798.54,1908.24,1798.54,4996697,6762103296.0,5.5,-9.91,-197.74,4.23
1267,2015-07-09,1798.54,1943.46,1967.84,1652.26,4344355,5904698624.0,17.55,8.06,144.92,3.68
1268,2015-07-10,1887.93,2024.72,2092.44,1855.42,4650988,6891581184.0,12.2,4.18,81.26,3.94
1269,2015-07-13,1962.42,1967.84,2028.79,1924.5,3268196,4737400576.0,5.15,-2.81,-56.88,2.77
1270,2015-07-14,1935.33,1890.64,1959.71,1841.88,2580230,3608580672.0,5.99,-3.92,-77.2,2.19
1271,2015-07-15,1862.19,1851.36,1902.83,1826.98,1626423,2225696912.0,4.01,-2.08,-39.28,1.38
